,cooks_d,leverage,DFBETA_0,DFBETA_1,DFBETA_2,DFBETA_3,DFBETA_4,DFBETA_5
124,0.29225178507583643,0.3320665515164119,-0.27997294325819877,0.36360386091903435,1.1373745582248516,0.061848386722960086,0.08729146352741736,0.1605540785501696
38,0.06108899758376505,0.14252938779998375,-0.06061054022506246,0.3082534240534992,-0.34420182527299653,-0.07213690262659277,0.31987297112843976,-0.1477468110167678
105,0.05678770543249579,0.10262125088951231,0.007489295855410165,-0.015026906872942556,0.1189646263437188,-0.5120248079883147,-0.08066048657963613,0.007191333920256569
247,0.05111585736647244,0.07128482293504125,0.049327260308974316,-0.3566947991717279,0.14366343836218462,-0.16134354472503618,0.2574160620427141,-0.23959247631780925
57,0.04337352781011164,0.08625075129622187,0.10979525431267195,0.30311812689346873,-0.2330947957234777,0.2172143503130025,0.07639389679325498,-0.21684646185334053
