cooks_d,leverage,DFBETA_const,DFBETA_age_centered,DFBETA_age_sq,DFBETA_fb_MnMP,DFBETA_fb_xGpm,DFBETA_pts_rnc,Clube,Player,rank
0.21016602190874992,0.10227378315837199,-1.0498062869155,0.27378531071466133,-0.08584081368701209,0.49702192056553396,-0.3293569327964769,0.8376128451167079,mirassol,Luiz Filipe,65
0.1175852123547954,0.1959805743021499,0.20879034021303047,0.3716954206128596,-0.5822065226433124,-0.06033612846200004,-0.3002422968400677,-0.09447292706083985,palmeiras,Vitor Roque,52
0.0973434048278888,0.24262176176492656,-0.27688258257377085,0.323927174685068,0.6043230546626625,0.13261437969305626,-0.0017993260210943972,0.1350974204591843,atletico_mineiro,Hulk,62
0.058039286596757285,0.08275667042370068,0.42946401536852724,0.24327883376085568,0.03342622818974341,-0.29641889674037525,0.08806683657964284,-0.3751186181856409,flamengo,Samuel Lino,85
0.044459222752196326,0.05650409342079145,0.13789631418397252,0.1803390543622903,0.05714303227016082,-0.2062835368019199,-0.2617514273874374,-0.09029457671740189,palmeiras,Facundo Torres,70
