,cooks_d,leverage,DFBETA_0,DFBETA_1,DFBETA_2,DFBETA_3,DFBETA_4,DFBETA_5,DFBETA_6,DFBETA_7,DFBETA_8,DFBETA_9,DFBETA_10
196,0.06397889959539428,0.06338310354941318,-0.20316604292578577,0.15208398585152583,-0.02548726036366991,0.07711369864642818,0.43333448713551725,-0.38562812720089923,0.3433638487692012,0.06076524860358683,0.10803885536355091,0.04254151764644757,0.4189826759725963
46,0.05064871731179966,0.07430773373680423,0.07805916090260871,0.2620332275177215,-0.33740013269092556,-0.0584618964244152,-0.4952972311051023,0.25694934069759034,0.1162942822632827,0.01092283743346445,-0.05549401092069075,0.03889809539973272,0.05112646682840897
124,0.04563616546397971,0.11489849889393772,-0.059493029935127104,0.29385510676738935,0.5934498648054808,0.013720579429980303,-0.02197299199462286,0.025705525561511264,0.03634210766647355,0.2222781846598332,0.1485038164591368,0.13513234796112603,0.05583814992497399
242,0.033180498697233544,0.08553960172657128,0.1450606775184082,-0.09685335601005106,-0.18403979837962145,-0.06495053159688521,0.008938576027801322,-0.09839362985105511,0.05149621513354709,-0.5317105704349265,-0.49694664809887584,-0.48162811518727056,-0.014861539191009856
73,0.029594054244250035,0.037315046267031346,0.0015829619354468128,0.061573220254541275,0.034587519998790485,-0.08158076394725285,-0.03980531519279502,-0.007161135597043694,0.3794857697109254,0.03726766943870021,-0.025685526196726868,0.11015496755974714,0.21979738676407362
