obs,cooks_d,leverage,dfbeta_age_centered,dfbeta_age_sq,dfbeta_fb_MnMP,dfbeta_fb_xG,dfbeta_pts_rnc
38,0.3885709867604003,0.3274134124909636,0.5191964828504072,1.3229272954484534,0.08891127853938852,0.08258570183162821,0.024663382126593334
32,0.11412378774334056,0.11267340926959557,-0.006818773145277713,0.17738043074568227,-0.14822478127313019,-0.5320693824278551,-0.2540818116318503
63,0.03872650541196028,0.06122092927272811,0.10697223877421269,0.0801269216782515,-0.11645148368977379,-0.30267734949776576,-0.092362606500507
55,0.038570961128975616,0.10976442381814447,-0.10034380571391666,0.11052615938999047,-0.11254285301919655,0.4215122854931944,-0.08369198117799255
79,0.03423585619207112,0.05864620113092392,-0.31038667550201926,0.1363916916840132,0.24388848359912005,-0.15114205747852347,-0.02865547226013033
