obs,cooks_d,leverage,dfbeta_age_centered,dfbeta_age_sq,dfbeta_fb_MnMP,dfbeta_fb_xG,dfbeta_pts_rnc
12,8.458016403700675,0.9682256485463802,0.6158925917976485,0.5460117212047236,6.608127841827674,0.22501848821960332,-0.17590045884425162
5,0.4962486360590252,0.48192562188972277,1.236033057904123,-1.0418738423658351,-0.8271828408552873,0.26118991558505117,0.25944620957829856
2,0.4915431175131486,0.6561611961071304,1.1659771231782603,1.2720107399116096,-0.2911919827661209,0.16193452279009762,-0.13660019674876397
9,0.19684858783692,0.4437814349907429,0.21888102790064598,0.225858290926033,-0.30080319775311426,-0.35051213566290784,0.9564469744233144
3,0.19498887816122457,0.4648688864402711,-0.5586718918740311,0.5880217820025769,0.37675677028577387,-0.0943392734847274,0.11067955182894049
