obs,cooks_d,leverage,dfbeta_age_centered,dfbeta_age_sq,dfbeta_fb_MnMP,dfbeta_fb_xG,dfbeta_pts_rnc
25,0.15878216659549158,0.10355280817275084,0.03578262911688594,0.26455676974657727,0.767537864893088,-0.11780382320875074,0.47697930061292615
17,0.08310263003692396,0.32861865433013265,-0.30289164592274725,0.558668069543383,0.29675198289345744,0.049114516172682594,-0.036692410017101565
34,0.055432319503493005,0.18865412474546567,-0.21816004989588966,0.010959531384358503,0.13892032938087592,0.4603979823435964,-0.3109691923819008
19,0.05469717195247068,0.07568309421909303,0.2462155094749664,-0.3114977902085001,0.11715578885008845,0.011060644329133031,-0.0027293031926508026
47,0.05275878347493968,0.09319702025263076,-0.280998121988172,-0.3570185447772269,-0.21292226952064794,0.1843553457757461,-0.1247464836025344
